"ID","ModernName","Date","Notes","Field1"
6773,"red-breasted merganser",4/5/1932 0:00:00,,
6774,"red-breasted merganser",4/9/1932 0:00:00,,
6775,"red-breasted merganser",4/10/1932 0:00:00,,
6776,"red-breasted merganser",4/11/1932 0:00:00,,
6777,"red-breasted merganser",4/12/1932 0:00:00,,
6778,"red-breasted merganser",4/13/1932 0:00:00,,
6779,"red-breasted merganser",4/14/1932 0:00:00,,
6780,"red-breasted merganser",4/17/1932 0:00:00,,
6781,"red-breasted merganser",4/21/1932 0:00:00,,
6782,"red-breasted merganser",4/23/1932 0:00:00,,
6783,"red-breasted merganser",4/25/1932 0:00:00,,
6784,"red-breasted merganser",4/26/1932 0:00:00,,
6785,"red-breasted merganser",4/29/1932 0:00:00,,
6786,"red-breasted merganser",4/30/1932 0:00:00,,
6787,"red-breasted merganser",5/1/1932 0:00:00,,
6788,"american widgeon",3/29/1932 0:00:00,,
6789,"blue-winged teal",4/3/1932 0:00:00,,
6790,"blue-winged teal",4/26/1932 0:00:00,,
6791,"northern shoveller",3/29/1932 0:00:00,,
6792,"redhead",3/11/1932 0:00:00,,
6793,"redhead",4/9/1932 0:00:00,,
6794,"canvasback",4/2/1932 0:00:00,,
6795,"canvasback",4/3/1932 0:00:00,,
6796,"canvasback",4/4/1932 0:00:00,,
6797,"lesser scaup",4/13/1932 0:00:00,,
6798,"lesser scaup",4/14/1932 0:00:00,,
6799,"lesser scaup",4/21/1932 0:00:00,,
6800,"lesser scaup",5/2/1932 0:00:00,,
6801,"greater scaup",4/11/1932 0:00:00,,
6802,"common goldeneye",3/11/1932 0:00:00,,
6803,"common goldeneye",3/12/1932 0:00:00,,
6804,"common goldeneye",3/18/1932 0:00:00,,
6805,"common goldeneye",3/28/1932 0:00:00,,
6806,"common goldeneye",3/29/1932 0:00:00,,
6807,"common goldeneye",3/30/1932 0:00:00,,
6808,"common goldeneye",3/31/1932 0:00:00,,
6809,"common goldeneye",4/1/1932 0:00:00,,
6810,"common goldeneye",4/2/1932 0:00:00,,
6811,"common goldeneye",4/3/1932 0:00:00,,
6812,"common goldeneye",4/4/1932 0:00:00,,
6813,"common goldeneye",4/5/1932 0:00:00,,
6814,"common goldeneye",4/7/1932 0:00:00,,
6815,"common goldeneye",4/8/1932 0:00:00,,
6816,"common goldeneye",4/9/1932 0:00:00,,
6817,"common goldeneye",4/10/1932 0:00:00,,
6818,"common goldeneye",4/11/1932 0:00:00,,
6819,"common goldeneye",4/12/1932 0:00:00,,
6820,"common goldeneye",4/13/1932 0:00:00,,
6821,"common goldeneye",4/14/1932 0:00:00,,
6822,"common goldeneye",4/15/1932 0:00:00,,
6823,"common goldeneye",4/16/1932 0:00:00,,
6824,"common goldeneye",4/17/1932 0:00:00,,
6825,"common goldeneye",4/18/1932 0:00:00,,
6826,"common goldeneye",4/19/1932 0:00:00,,
6827,"common goldeneye",4/22/1932 0:00:00,,
6828,"common goldeneye",4/27/1932 0:00:00,,
6829,"common goldeneye",4/28/1932 0:00:00,,
6830,"long-tailed duck",3/29/1932 0:00:00,,
6831,"long-tailed duck",4/4/1932 0:00:00,,
6832,"american bittern",5/3/1932 0:00:00,,
6833,"american bittern",5/7/1932 0:00:00,,
6834,"american bittern",5/21/1932 0:00:00,,
6835,"american bittern",5/25/1932 0:00:00,,
6836,"green heron",5/6/1932 0:00:00,,
6837,"green heron",5/8/1932 0:00:00,,
6838,"green heron",5/9/1932 0:00:00,,
6839,"green heron",5/12/1932 0:00:00,,
6840,"green heron",5/13/1932 0:00:00,,
6841,"green heron",5/14/1932 0:00:00,,
6842,"green heron",5/15/1932 0:00:00,,
6843,"green heron",5/16/1932 0:00:00,,
6844,"green heron",5/17/1932 0:00:00,,
6845,"green heron",5/18/1932 0:00:00,,
6846,"green heron",5/20/1932 0:00:00,,
6847,"green heron",5/28/1932 0:00:00,,
6848,"king rail",4/29/1932 0:00:00,,
6849,"sora",4/21/1932 0:00:00,,
6850,"sora",5/1/1932 0:00:00,,
6851,"sora",5/8/1932 0:00:00,,
6852,"sora",5/9/1932 0:00:00,,
6853,"sora",5/10/1932 0:00:00,,
6854,"sora",5/12/1932 0:00:00,,
6855,"sora",5/13/1932 0:00:00,,
6856,"american coot",4/7/1932 0:00:00,,
6857,"american woodcock",3/30/1932 0:00:00,,
6858,"american woodcock",4/2/1932 0:00:00,,
6859,"american woodcock",5/6/1932 0:00:00,,
6860,"american woodcock",5/15/1932 0:00:00,,
6861,"wilson's snipe",4/25/1932 0:00:00,,
6862,"solitary sandpiper",4/29/1932 0:00:00,,
6863,"solitary sandpiper",5/6/1932 0:00:00,,
6864,"solitary sandpiper",5/9/1932 0:00:00,,
6865,"solitary sandpiper",5/11/1932 0:00:00,,
6866,"solitary sandpiper",5/16/1932 0:00:00,,
6867,"spotted sandpiper",5/5/1932 0:00:00,,
6868,"spotted sandpiper",5/7/1932 0:00:00,,
6869,"spotted sandpiper",5/9/1932 0:00:00,,
6870,"spotted sandpiper",5/10/1932 0:00:00,,
6871,"spotted sandpiper",5/13/1932 0:00:00,,
6872,"spotted sandpiper",5/14/1932 0:00:00,,
6873,"spotted sandpiper",5/18/1932 0:00:00,,
6874,"spotted sandpiper",5/19/1932 0:00:00,,
6875,"spotted sandpiper",5/20/1932 0:00:00,,
6876,"spotted sandpiper",5/25/1932 0:00:00,,
6877,"spotted sandpiper",5/27/1932 0:00:00,,
6878,"spotted sandpiper",5/28/1932 0:00:00,,
6879,"spotted sandpiper",5/29/1932 0:00:00,,
6880,"spotted sandpiper",5/31/1932 0:00:00,,
6881,"killdeer",3/28/1932 0:00:00,,
6882,"killdeer",3/30/1932 0:00:00,,
6883,"killdeer",4/1/1932 0:00:00,,
6884,"killdeer",4/2/1932 0:00:00,,
6885,"killdeer",4/3/1932 0:00:00,,
6886,"killdeer",4/4/1932 0:00:00,,
6887,"killdeer",4/5/1932 0:00:00,,
6888,"killdeer",4/7/1932 0:00:00,,
6889,"killdeer",4/8/1932 0:00:00,,
6890,"killdeer",4/9/1932 0:00:00,,
6891,"killdeer",4/10/1932 0:00:00,,
6892,"killdeer",4/12/1932 0:00:00,,
6893,"killdeer",4/17/1932 0:00:00,,
6894,"killdeer",4/20/1932 0:00:00,,
6895,"killdeer",4/22/1932 0:00:00,,
6896,"killdeer",4/29/1932 0:00:00,,
6897,"killdeer",5/5/1932 0:00:00,,
6898,"killdeer",5/6/1932 0:00:00,,
6899,"killdeer",5/7/1932 0:00:00,,
6900,"killdeer",5/13/1932 0:00:00,,
6901,"killdeer",5/15/1932 0:00:00,,
6902,"killdeer",5/17/1932 0:00:00,,
6903,"killdeer",5/19/1932 0:00:00,,
6904,"killdeer",5/20/1932 0:00:00,,
6905,"killdeer",5/24/1932 0:00:00,,
6906,"killdeer",5/29/1932 0:00:00,,
6907,"killdeer",5/30/1932 0:00:00,,
6908,"killdeer",5/31/1932 0:00:00,,
6909,"mourning dove",4/2/1932 0:00:00,,
6910,"mourning dove",4/5/1932 0:00:00,,
6911,"mourning dove",4/21/1932 0:00:00,,
6912,"mourning dove",4/28/1932 0:00:00,,
6913,"mourning dove",5/1/1932 0:00:00,,
6914,"american kestrel",3/31/1932 0:00:00,,
6915,"yellow-billed cuckoo",5/14/1932 0:00:00,,
6916,"yellow-billed cuckoo",5/16/1932 0:00:00,,
6917,"yellow-billed cuckoo",5/20/1932 0:00:00,,
6918,"yellow-billed cuckoo",5/27/1932 0:00:00,,
6919,"black-billed cuckoo",5/6/1932 0:00:00,,
6920,"black-billed cuckoo",5/8/1932 0:00:00,,
6921,"black-billed cuckoo",5/9/1932 0:00:00,,
6922,"black-billed cuckoo",5/14/1932 0:00:00,,
6923,"black-billed cuckoo",5/20/1932 0:00:00,,
6924,"black-billed cuckoo",5/24/1932 0:00:00,,
6925,"black-billed cuckoo",5/27/1932 0:00:00,,
6926,"belted kingfisher",4/2/1932 0:00:00,,
6927,"belted kingfisher",4/4/1932 0:00:00,,
6928,"belted kingfisher",4/7/1932 0:00:00,,
6929,"belted kingfisher",4/9/1932 0:00:00,,
6930,"belted kingfisher",4/16/1932 0:00:00,,
6931,"belted kingfisher",4/18/1932 0:00:00,,
6932,"belted kingfisher",4/19/1932 0:00:00,,
6933,"belted kingfisher",4/20/1932 0:00:00,,
6934,"belted kingfisher",4/21/1932 0:00:00,,
6935,"belted kingfisher",4/23/1932 0:00:00,,
6936,"belted kingfisher",4/29/1932 0:00:00,,
6937,"belted kingfisher",4/30/1932 0:00:00,,
6938,"belted kingfisher",5/1/1932 0:00:00,,
6939,"belted kingfisher",5/4/1932 0:00:00,,
6940,"belted kingfisher",5/5/1932 0:00:00,,
6941,"belted kingfisher",5/10/1932 0:00:00,,
6942,"belted kingfisher",5/11/1932 0:00:00,,
6943,"belted kingfisher",5/12/1932 0:00:00,,
6944,"belted kingfisher",5/17/1932 0:00:00,,
6945,"belted kingfisher",5/23/1932 0:00:00,,
6947,"yellow-bellied sapsucker",4/3/1932 0:00:00,,
6948,"yellow-bellied sapsucker",4/4/1932 0:00:00,,
6949,"yellow-bellied sapsucker",4/5/1932 0:00:00,,
6950,"yellow-bellied sapsucker",4/7/1932 0:00:00,,
6951,"yellow-bellied sapsucker",4/8/1932 0:00:00,,
6952,"yellow-bellied sapsucker",4/9/1932 0:00:00,,
6953,"yellow-bellied sapsucker",4/10/1932 0:00:00,,
6954,"yellow-bellied sapsucker",4/11/1932 0:00:00,,
6955,"yellow-bellied sapsucker",4/12/1932 0:00:00,,
6956,"yellow-bellied sapsucker",4/13/1932 0:00:00,,
6958,"yellow-bellied sapsucker",4/15/1932 0:00:00,,
6959,"yellow-bellied sapsucker",4/16/1932 0:00:00,,
6960,"yellow-bellied sapsucker",4/20/1932 0:00:00,,
6961,"yellow-bellied sapsucker",4/23/1932 0:00:00,,
6962,"yellow-bellied sapsucker",4/25/1932 0:00:00,,
6963,"yellow-bellied sapsucker",4/27/1932 0:00:00,,
6964,"downy woodpecker",4/2/1932 0:00:00,,
6965,"downy woodpecker",4/19/1932 0:00:00,,
6966,"downy woodpecker",4/20/1932 0:00:00,,
6967,"downy woodpecker",4/21/1932 0:00:00,,
6968,"downy woodpecker",4/29/1921 0:00:00,,
6969,"downy woodpecker",5/12/1932 0:00:00,,
6970,"red-headed woodpecker",4/28/1932 0:00:00,,
6971,"red-headed woodpecker",4/29/1932 0:00:00,,
6972,"red-headed woodpecker",4/30/1932 0:00:00,,
6973,"red-headed woodpecker",5/1/1932 0:00:00,,
6974,"red-headed woodpecker",5/2/1932 0:00:00,,
6975,"red-headed woodpecker",5/3/1932 0:00:00,,
6976,"red-headed woodpecker",5/4/1932 0:00:00,,
6977,"red-headed woodpecker",5/5/1932 0:00:00,,
6978,"red-headed woodpecker",5/6/1932 0:00:00,,
6979,"red-headed woodpecker",5/7/1932 0:00:00,,
6980,"red-headed woodpecker",5/8/1932 0:00:00,,
6981,"red-headed woodpecker",5/9/1932 0:00:00,,
6982,"red-headed woodpecker",5/10/1932 0:00:00,,
6983,"red-headed woodpecker",5/11/1932 0:00:00,,
6984,"red-headed woodpecker",5/12/1932 0:00:00,,
6985,"red-headed woodpecker",5/13/1932 0:00:00,,
6986,"red-headed woodpecker",5/14/1932 0:00:00,,
6987,"red-headed woodpecker",5/17/1932 0:00:00,,
6988,"red-headed woodpecker",5/18/1932 0:00:00,,
6989,"red-headed woodpecker",5/19/1932 0:00:00,,
6990,"red-headed woodpecker",5/20/1932 0:00:00,,
6991,"red-headed woodpecker",5/21/1932 0:00:00,,
6992,"red-headed woodpecker",5/22/1932 0:00:00,,
6993,"red-headed woodpecker",5/24/1932 0:00:00,,
6994,"red-headed woodpecker",5/28/1932 0:00:00,,
6995,"red-headed woodpecker",5/31/1932 0:00:00,,
6996,"red-bellied woodpecker",4/30/1932 0:00:00,,
6997,"northern flicker",3/30/1932 0:00:00,,
6998,"northern flicker",3/31/1932 0:00:00,,
6999,"northern flicker",4/1/1932 0:00:00,,
7000,"northern flicker",4/2/1932 0:00:00,,
7001,"northern flicker",4/3/1932 0:00:00,,
7003,"northern flicker",4/5/1932 0:00:00,,
7004,"northern flicker",4/7/1932 0:00:00,,
7005,"northern flicker",4/8/1932 0:00:00,,
7006,"northern flicker",4/9/1932 0:00:00,,
7007,"northern flicker",4/10/1932 0:00:00,,
7008,"northern flicker",4/11/1932 0:00:00,,
7009,"northern flicker",4/12/1932 0:00:00,,
7010,"northern flicker",4/13/1932 0:00:00,,
7011,"northern flicker",4/14/1932 0:00:00,,
7012,"northern flicker",4/15/1932 0:00:00,,
7013,"northern flicker",4/16/1932 0:00:00,,
7014,"northern flicker",4/17/1932 0:00:00,,
7015,"northern flicker",4/18/1932 0:00:00,,
7016,"northern flicker",4/19/1932 0:00:00,,
7017,"northern flicker",4/20/1932 0:00:00,,
7018,"northern flicker",4/21/1932 0:00:00,,
7019,"northern flicker",4/22/1932 0:00:00,,
7020,"northern flicker",4/23/1932 0:00:00,,
7022,"northern flicker",4/25/1932 0:00:00,,
7023,"northern flicker",4/26/1932 0:00:00,,
7024,"northern flicker",4/27/1932 0:00:00,,
7025,"northern flicker",4/28/1932 0:00:00,,
7026,"northern flicker",4/29/1932 0:00:00,,
7027,"northern flicker",4/30/1932 0:00:00,,
7028,"northern flicker",5/1/1932 0:00:00,,
7029,"northern flicker",5/2/1932 0:00:00,,
7030,"northern flicker",5/3/1932 0:00:00,,
7031,"northern flicker",5/4/1932 0:00:00,,
7032,"northern flicker",5/5/1932 0:00:00,,
7033,"northern flicker",5/6/1932 0:00:00,,
7034,"northern flicker",5/7/1932 0:00:00,,
7035,"northern flicker",5/8/1932 0:00:00,,
7036,"northern flicker",5/9/1932 0:00:00,,
7037,"northern flicker",5/10/1932 0:00:00,,
7038,"northern flicker",5/11/1932 0:00:00,,
7039,"northern flicker",5/12/1932 0:00:00,,
7040,"northern flicker",5/13/1932 0:00:00,,
7041,"northern flicker",5/14/1932 0:00:00,,
7042,"northern flicker",5/15/1932 0:00:00,,
7043,"northern flicker",5/16/1932 0:00:00,,
7044,"northern flicker",5/17/1932 0:00:00,,
7045,"northern flicker",5/18/1932 0:00:00,,
7046,"northern flicker",5/19/1932 0:00:00,,
7047,"northern flicker",5/20/1932 0:00:00,,
7048,"northern flicker",5/21/1932 0:00:00,,
7049,"northern flicker",5/22/1932 0:00:00,,
7050,"northern flicker",5/23/1932 0:00:00,,
7051,"northern flicker",5/24/1932 0:00:00,,
7052,"northern flicker",5/25/1932 0:00:00,,
7054,"northern flicker",5/27/1932 0:00:00,,
7055,"northern flicker",5/28/1932 0:00:00,,
7056,"northern flicker",5/29/1932 0:00:00,,
7057,"northern flicker",5/30/1932 0:00:00,,
7058,"northern flicker",5/31/1932 0:00:00,,
7059,"whip-poor-will",4/28/1932 0:00:00,,
7060,"whip-poor-will",5/3/1932 0:00:00,,
7061,"whip-poor-will",5/4/1932 0:00:00,,
7062,"whip-poor-will",5/8/1932 0:00:00,,
7063,"common nighthawk",5/20/1932 0:00:00,,
7064,"common nighthawk",5/25/1932 0:00:00,,
7065,"chimney swift",5/3/1932 0:00:00,,
7066,"chimney swift",5/5/1932 0:00:00,,
7067,"chimney swift",5/8/1932 0:00:00,,
7068,"chimney swift",5/15/1932 0:00:00,,
7069,"chimney swift",5/16/1932 0:00:00,,
7070,"chimney swift",5/20/1932 0:00:00,,
7071,"chimney swift",5/22/1932 0:00:00,,
7072,"chimney swift",5/23/1932 0:00:00,,
7073,"chimney swift",5/25/1932 0:00:00,,
7074,"chimney swift",5/27/1932 0:00:00,,
7075,"chimney swift",5/28/1932 0:00:00,,
7076,"chimney swift",5/30/1932 0:00:00,,
7077,"ruby-throated hummingbird",5/21/1932 0:00:00,,
7078,"ruby-throated hummingbird",5/22/1932 0:00:00,,
7079,"eastern kingbird",5/6/1932 0:00:00,,
7080,"eastern kingbird",5/7/1932 0:00:00,,
7081,"eastern kingbird",5/13/1932 0:00:00,,
7082,"eastern kingbird",5/14/1932 0:00:00,,
7083,"eastern kingbird",5/15/1932 0:00:00,,
7084,"eastern kingbird",5/18/1932 0:00:00,,
7085,"eastern kingbird",5/22/1932 0:00:00,,
7086,"great-crested flycatcher",5/6/1932 0:00:00,,
7087,"great-crested flycatcher",5/8/1932 0:00:00,,
7088,"great-crested flycatcher",5/10/1932 0:00:00,,
7089,"great-crested flycatcher",5/12/1932 0:00:00,,
7090,"great-crested flycatcher",5/13/1932 0:00:00,,
7091,"great-crested flycatcher",5/14/1932 0:00:00,,
7092,"great-crested flycatcher",5/15/1932 0:00:00,,
7093,"great-crested flycatcher",5/28/1932 0:00:00,,
7094,"great-crested flycatcher",5/31/1932 0:00:00,,
7095,"eastern phoebe",3/30/1932 0:00:00,,
7096,"eastern phoebe",4/2/1932 0:00:00,,
7097,"eastern phoebe",4/3/1932 0:00:00,,
7098,"eastern phoebe",4/4/1932 0:00:00,,
7099,"eastern phoebe",4/5/1932 0:00:00,,
7100,"eastern phoebe",4/7/1932 0:00:00,,
7101,"eastern phoebe",4/9/1932 0:00:00,,
7102,"eastern phoebe",4/10/1932 0:00:00,,
7103,"eastern phoebe",4/11/1932 0:00:00,,
7104,"eastern phoebe",4/14/1932 0:00:00,,
7105,"eastern phoebe",4/16/1932 0:00:00,,
7106,"eastern phoebe",4/17/1932 0:00:00,,
7107,"eastern phoebe",4/18/1932 0:00:00,,
7108,"eastern phoebe",4/28/1932 0:00:00,,
7109,"eastern phoebe",4/29/1932 0:00:00,,
7110,"eastern phoebe",5/3/1932 0:00:00,,
7111,"eastern phoebe",5/4/1932 0:00:00,,
7112,"eastern phoebe",5/6/1932 0:00:00,,
7113,"eastern wood peewee",5/14/1932 0:00:00,,
7114,"eastern wood peewee",5/15/1932 0:00:00,,
7115,"eastern wood peewee",5/20/1932 0:00:00,,
7116,"eastern wood peewee",5/23/1932 0:00:00,,
7117,"eastern wood peewee",5/27/1932 0:00:00,,
7118,"eastern wood peewee",5/28/1932 0:00:00,,
7119,"eastern wood peewee",5/31/1932 0:00:00,,
7120,"yellow-bellied flycatcher",5/15/1932 0:00:00,,
7121,"yellow-bellied flycatcher",5/16/1932 0:00:00,,
7122,"yellow-bellied flycatcher",5/17/1932 0:00:00,,
7123,"yellow-bellied flycatcher",5/20/1932 0:00:00,,
7124,"yellow-bellied flycatcher",5/25/1932 0:00:00,,
7125,"yellow-bellied flycatcher",5/27/1932 0:00:00,,
7126,"yellow-bellied flycatcher",5/29/1932 0:00:00,,
7127,"yellow-bellied flycatcher",5/30/1932 0:00:00,,
7128,"yellow-bellied flycatcher",5/31/1932 0:00:00,,
7129,"least flycatcher",4/4/1932 0:00:00,,
7131,"least flycatcher",4/5/1932 0:00:00,,
7132,"least flycatcher",4/7/1932 0:00:00,,
7133,"least flycatcher",4/8/1932 0:00:00,,
7134,"least flycatcher",4/9/1932 0:00:00,,
7135,"least flycatcher",4/10/1932 0:00:00,,
7136,"least flycatcher",4/11/1932 0:00:00,,
7137,"least flycatcher",4/12/1932 0:00:00,,
7138,"least flycatcher",4/13/1932 0:00:00,,
7139,"least flycatcher",4/14/1932 0:00:00,,
7140,"least flycatcher",4/16/1932 0:00:00,,
7141,"least flycatcher",4/17/1932 0:00:00,,
7142,"least flycatcher",4/19/1932 0:00:00,,
7143,"least flycatcher",4/20/1932 0:00:00,,
7144,"least flycatcher",4/21/1932 0:00:00,,
7145,"least flycatcher",4/22/1932 0:00:00,,
7146,"least flycatcher",4/25/1932 0:00:00,,
7147,"least flycatcher",4/29/1932 0:00:00,,
7148,"least flycatcher",4/30/1932 0:00:00,,
7149,"blue jay",4/26/1932 0:00:00,,
7150,"blue jay",4/27/1932 0:00:00,,
7151,"blue jay",4/28/1932 0:00:00,,
7152,"blue jay",4/29/1932 0:00:00,,
7153,"blue jay",4/30/1932 0:00:00,,
7154,"blue jay",5/1/1932 0:00:00,,
7155,"blue jay",5/2/1932 0:00:00,,
7156,"blue jay",5/3/1932 0:00:00,,
7157,"blue jay",5/4/1932 0:00:00,,
7158,"blue jay",5/5/1932 0:00:00,,
7159,"blue jay",5/6/1932 0:00:00,,
7160,"blue jay",5/7/1932 0:00:00,,
7161,"blue jay",5/8/1932 0:00:00,,
7162,"blue jay",5/9/1932 0:00:00,,
7163,"blue jay",5/10/1932 0:00:00,,
7164,"blue jay",5/11/1932 0:00:00,,
7165,"blue jay",5/12/1932 0:00:00,,
7166,"blue jay",5/13/1932 0:00:00,,
7167,"blue jay",5/14/1932 0:00:00,,
7168,"blue jay",5/15/1932 0:00:00,,
7170,"blue jay",5/17/1932 0:00:00,,
7171,"blue jay",5/18/1932 0:00:00,,
7172,"blue jay",5/19/1932 0:00:00,,
7173,"blue jay",5/20/1932 0:00:00,,
7174,"blue jay",5/21/1932 0:00:00,,
7175,"blue jay",5/22/1932 0:00:00,,
7177,"blue jay",5/24/1932 0:00:00,,
7178,"blue jay",5/28/1932 0:00:00,,
7179,"american crow",3/18/1932 0:00:00,,
7180,"american crow",3/30/1932 0:00:00,,
7181,"american crow",3/31/1932 0:00:00,,
7182,"american crow",4/7/1932 0:00:00,,
7183,"american crow",4/14/1932 0:00:00,,
7184,"american crow",5/6/1932 0:00:00,,
7185,"american crow",5/7/1932 0:00:00,,
7186,"american crow",5/8/1932 0:00:00,,
7187,"european starling",3/18/1932 0:00:00,,
7188,"european starling",3/28/1932 0:00:00,,
7189,"european starling",3/29/1932 0:00:00,,
7190,"european starling",3/30/1932 0:00:00,,
7191,"european starling",3/31/1932 0:00:00,,
7192,"european starling",4/1/1932 0:00:00,,
7193,"european starling",4/2/1932 0:00:00,,
7194,"european starling",4/3/1932 0:00:00,,
7195,"european starling",4/4/1932 0:00:00,,
7196,"european starling",4/5/1932 0:00:00,,
7197,"european starling",4/7/1932 0:00:00,,
7198,"european starling",4/8/1932 0:00:00,,
7199,"european starling",4/9/1932 0:00:00,,
7200,"european starling",4/10/1932 0:00:00,,
7201,"european starling",4/11/1932 0:00:00,,
7202,"european starling",4/12/1932 0:00:00,,
7203,"european starling",4/13/1932 0:00:00,,
7204,"european starling",4/14/1932 0:00:00,,
7205,"european starling",4/15/1932 0:00:00,,
7206,"european starling",4/16/1932 0:00:00,,
7207,"european starling",4/17/1932 0:00:00,,
7208,"european starling",4/18/1932 0:00:00,,
7209,"european starling",4/19/1932 0:00:00,,
7210,"european starling",4/20/1932 0:00:00,,
7211,"european starling",4/21/1932 0:00:00,,
7212,"european starling",4/22/1932 0:00:00,,
7213,"european starling",4/23/1932 0:00:00,,
7215,"european starling",4/25/1932 0:00:00,,
7216,"european starling",4/26/1932 0:00:00,,
7217,"european starling",4/27/1932 0:00:00,,
7218,"european starling",4/28/1932 0:00:00,,
7219,"european starling",4/29/1932 0:00:00,,
7220,"european starling",4/30/1932 0:00:00,,
7221,"european starling",5/1/1932 0:00:00,,
7222,"european starling",5/2/1932 0:00:00,,
7223,"european starling",5/3/1932 0:00:00,,
7224,"european starling",5/4/1932 0:00:00,,
7225,"european starling",5/5/1932 0:00:00,,
7226,"european starling",5/6/1932 0:00:00,,
7227,"european starling",5/7/1932 0:00:00,,
7228,"european starling",5/8/1932 0:00:00,,
7229,"european starling",5/9/1932 0:00:00,,
7230,"european starling",5/10/1932 0:00:00,,
7232,"european starling",5/12/1932 0:00:00,,
7233,"european starling",5/13/1932 0:00:00,,
7234,"european starling",5/14/1932 0:00:00,,
7235,"european starling",5/15/1932 0:00:00,,
7236,"european starling",5/16/1932 0:00:00,,
7237,"european starling",5/17/1932 0:00:00,,
7238,"european starling",5/18/1932 0:00:00,,
7239,"european starling",5/19/1932 0:00:00,,
7240,"european starling",5/20/1932 0:00:00,,
7241,"european starling",5/21/1932 0:00:00,,
7242,"european starling",5/22/1932 0:00:00,,
7243,"european starling",5/23/1932 0:00:00,,
